id,aoi,obj_type,name,info,simplified,damage_gra,damage_class,damage_percent,det_method,notation,or_src_id,dmg_src_id,centroid_lat,centroid_lon,google_maps_url
ems_00103,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60138163,-67.02099645,"https://www.google.com/maps/search/?api=1&query=10.60138163,-67.02099645"
ems_00104,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Damaged,damaged,70,Photo-interpretation,Building point,2,3,10.60195046,-67.02176785,"https://www.google.com/maps/search/?api=1&query=10.60195046,-67.02176785"
ems_00105,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Damaged,damaged,70,Photo-interpretation,Building point,2,3,10.60279155,-67.02242921,"https://www.google.com/maps/search/?api=1&query=10.60279155,-67.02242921"
ems_00106,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.6028802,-67.02244734,"https://www.google.com/maps/search/?api=1&query=10.6028802,-67.02244734"
ems_00107,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.60293795,-67.02242451,"https://www.google.com/maps/search/?api=1&query=10.60293795,-67.02242451"
ems_00108,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.60356909,-67.02366538,"https://www.google.com/maps/search/?api=1&query=10.60356909,-67.02366538"
ems_00109,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Damaged,damaged,70,Photo-interpretation,Building point,2,3,10.60369108,-67.02357764,"https://www.google.com/maps/search/?api=1&query=10.60369108,-67.02357764"
ems_00110,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60392176,-67.02404343,"https://www.google.com/maps/search/?api=1&query=10.60392176,-67.02404343"
ems_00111,EMSR884_AOI12_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Destroyed,destroyed,100,Photo-interpretation,Building point,1,3,10.60039395,-67.0192458,"https://www.google.com/maps/search/?api=1&query=10.60039395,-67.0192458"
ems_00112,EMSR884_AOI12_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,1,3,10.60307886,-67.01850485,"https://www.google.com/maps/search/?api=1&query=10.60307886,-67.01850485"
ems_00113,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.6039218,-67.01924465,"https://www.google.com/maps/search/?api=1&query=10.6039218,-67.01924465"
ems_00114,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60408034,-67.01929403,"https://www.google.com/maps/search/?api=1&query=10.60408034,-67.01929403"
ems_00115,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.6068241,-67.018538,"https://www.google.com/maps/search/?api=1&query=10.6068241,-67.018538"
ems_00116,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60687391,-67.01726534,"https://www.google.com/maps/search/?api=1&query=10.60687391,-67.01726534"
ems_00117,EMSR884_AOI12_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.60721505,-67.01630719,"https://www.google.com/maps/search/?api=1&query=10.60721505,-67.01630719"
ems_00118,EMSR884_AOI12_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Damaged,damaged,70,Photo-interpretation,Building point,1,3,10.60727632,-67.01857708,"https://www.google.com/maps/search/?api=1&query=10.60727632,-67.01857708"
ems_00119,EMSR884_AOI12_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Damaged,damaged,70,Photo-interpretation,Building point,2,3,10.60728047,-67.01637884,"https://www.google.com/maps/search/?api=1&query=10.60728047,-67.01637884"
ems_00120,EMSR884_AOI12_GRA_MONIT01,11-Residential Buildings,Unknown,997-Not Applicable,Residential,Damaged,damaged,70,Photo-interpretation,Building point,1,3,10.60728774,-67.01870584,"https://www.google.com/maps/search/?api=1&query=10.60728774,-67.01870584"
ems_00121,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.60427365,-67.0244732,"https://www.google.com/maps/search/?api=1&query=10.60427365,-67.0244732"
ems_00122,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.60427393,-67.0240823,"https://www.google.com/maps/search/?api=1&query=10.60427393,-67.0240823"
ems_00123,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Damaged,damaged,70,Photo-interpretation,Building point,2,3,10.6043779,-67.02448677,"https://www.google.com/maps/search/?api=1&query=10.6043779,-67.02448677"
ems_00124,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60503208,-67.02201626,"https://www.google.com/maps/search/?api=1&query=10.60503208,-67.02201626"
ems_00125,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.60505995,-67.02380187,"https://www.google.com/maps/search/?api=1&query=10.60505995,-67.02380187"
ems_00126,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.60508775,-67.02301393,"https://www.google.com/maps/search/?api=1&query=10.60508775,-67.02301393"
ems_00127,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.60510186,-67.02359242,"https://www.google.com/maps/search/?api=1&query=10.60510186,-67.02359242"
ems_00128,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.60514716,-67.02350607,"https://www.google.com/maps/search/?api=1&query=10.60514716,-67.02350607"
ems_00129,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.60518193,-67.02278561,"https://www.google.com/maps/search/?api=1&query=10.60518193,-67.02278561"
ems_00130,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60520915,-67.02338025,"https://www.google.com/maps/search/?api=1&query=10.60520915,-67.02338025"
ems_00131,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.60526751,-67.02368933,"https://www.google.com/maps/search/?api=1&query=10.60526751,-67.02368933"
ems_00132,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.60527396,-67.02276606,"https://www.google.com/maps/search/?api=1&query=10.60527396,-67.02276606"
ems_00133,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60534546,-67.02343043,"https://www.google.com/maps/search/?api=1&query=10.60534546,-67.02343043"
ems_00134,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,2,3,10.60549735,-67.02087177,"https://www.google.com/maps/search/?api=1&query=10.60549735,-67.02087177"
ems_00135,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,2,3,10.60550251,-67.02065196,"https://www.google.com/maps/search/?api=1&query=10.60550251,-67.02065196"
ems_00136,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Damaged,damaged,70,Photo-interpretation,Building point,2,3,10.60586498,-67.02184385,"https://www.google.com/maps/search/?api=1&query=10.60586498,-67.02184385"
ems_00137,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Damaged,damaged,70,Photo-interpretation,Building point,2,3,10.60586794,-67.02335713,"https://www.google.com/maps/search/?api=1&query=10.60586794,-67.02335713"
ems_00138,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60588042,-67.0219501,"https://www.google.com/maps/search/?api=1&query=10.60588042,-67.0219501"
ems_00139,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,2,3,10.60590194,-67.02272273,"https://www.google.com/maps/search/?api=1&query=10.60590194,-67.02272273"
ems_00140,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60608967,-67.02001891,"https://www.google.com/maps/search/?api=1&query=10.60608967,-67.02001891"
ems_00141,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,2,3,10.6052872,-67.0257824,"https://www.google.com/maps/search/?api=1&query=10.6052872,-67.0257824"
ems_00142,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Damaged,damaged,70,Photo-interpretation,Building point,2,3,10.60530129,-67.02594118,"https://www.google.com/maps/search/?api=1&query=10.60530129,-67.02594118"
ems_00143,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60543064,-67.02786161,"https://www.google.com/maps/search/?api=1&query=10.60543064,-67.02786161"
ems_00144,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Damaged,damaged,70,Photo-interpretation,Building point,2,3,10.60557583,-67.02485344,"https://www.google.com/maps/search/?api=1&query=10.60557583,-67.02485344"
ems_00145,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Damaged,damaged,70,Photo-interpretation,Building point,2,3,10.60581647,-67.02602071,"https://www.google.com/maps/search/?api=1&query=10.60581647,-67.02602071"
ems_00146,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60592314,-67.0260449,"https://www.google.com/maps/search/?api=1&query=10.60592314,-67.0260449"
ems_00147,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Damaged,damaged,70,Photo-interpretation,Building point,2,3,10.60609839,-67.02647361,"https://www.google.com/maps/search/?api=1&query=10.60609839,-67.02647361"
ems_00148,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,2,3,10.6061535,-67.02627995,"https://www.google.com/maps/search/?api=1&query=10.6061535,-67.02627995"
ems_00149,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.60616703,-67.02636808,"https://www.google.com/maps/search/?api=1&query=10.60616703,-67.02636808"
ems_00150,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Damaged,damaged,70,Photo-interpretation,Building point,2,3,10.60720032,-67.02477061,"https://www.google.com/maps/search/?api=1&query=10.60720032,-67.02477061"
ems_00151,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,2,3,10.60621174,-67.0237819,"https://www.google.com/maps/search/?api=1&query=10.60621174,-67.0237819"
ems_00152,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,2,3,10.60645101,-67.02375347,"https://www.google.com/maps/search/?api=1&query=10.60645101,-67.02375347"
ems_00153,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.60652395,-67.0195303,"https://www.google.com/maps/search/?api=1&query=10.60652395,-67.0195303"
ems_00154,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60680871,-67.01977257,"https://www.google.com/maps/search/?api=1&query=10.60680871,-67.01977257"
ems_00155,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.60689225,-67.02252704,"https://www.google.com/maps/search/?api=1&query=10.60689225,-67.02252704"
ems_00156,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.60691302,-67.02230991,"https://www.google.com/maps/search/?api=1&query=10.60691302,-67.02230991"
ems_00157,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60693102,-67.02259139,"https://www.google.com/maps/search/?api=1&query=10.60693102,-67.02259139"
ems_00158,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60693322,-67.02285569,"https://www.google.com/maps/search/?api=1&query=10.60693322,-67.02285569"
ems_00159,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60693447,-67.01986421,"https://www.google.com/maps/search/?api=1&query=10.60693447,-67.01986421"
ems_00160,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60698925,-67.02049885,"https://www.google.com/maps/search/?api=1&query=10.60698925,-67.02049885"
ems_00161,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Damaged,damaged,70,Photo-interpretation,Building point,2,3,10.60714881,-67.02276222,"https://www.google.com/maps/search/?api=1&query=10.60714881,-67.02276222"
ems_00162,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,2,3,10.607193,-67.02244699,"https://www.google.com/maps/search/?api=1&query=10.607193,-67.02244699"
ems_00163,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.60720202,-67.02256479,"https://www.google.com/maps/search/?api=1&query=10.60720202,-67.02256479"
ems_00164,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Damaged,damaged,70,Photo-interpretation,Building point,2,3,10.60723371,-67.02422218,"https://www.google.com/maps/search/?api=1&query=10.60723371,-67.02422218"
ems_00165,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60731011,-67.01943727,"https://www.google.com/maps/search/?api=1&query=10.60731011,-67.01943727"
